,Duration,Magnitude,%_users,Outflow_drought_min,Outflow_10th,%_users_36,Magnitude_36,%_users_37,Magnitude_37,%_users_38,Magnitude_38,%_users_39,Magnitude_39,%_users_45,Magnitude_45,%_users_50,Magnitude_50,%_users_51,Magnitude_51,%_users_52,Magnitude_52,%_users_53,Magnitude_53,%_users_70,Magnitude_70,%_users_72,Magnitude_72,Classification
522,0,6.0,51.0,28185.996576167992,32333.282599643288,25.0,1.0,21.0,2.0,38.0,3.0,40.0,7.0,58.0,7.0,66.0,5.0,53.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,83.0,14.0,Encompassing
523,0,6.0,51.0,30521.033130248994,35005.78571251174,32.0,1.0,21.0,1.0,36.0,3.0,44.0,7.0,58.0,7.0,66.0,5.0,49.0,2.0,20.0,0.0,61.0,8.0,80.0,9.0,83.0,15.0,Encompassing
524,0,6.0,50.0,30019.638813812384,32206.732794283183,29.0,1.0,17.0,1.0,34.0,3.0,40.0,7.0,55.0,7.0,66.0,5.0,53.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,81.0,14.0,Encompassing
525,0,5.0,51.0,28373.73497309157,33114.938289428756,25.0,1.0,12.0,1.0,39.0,3.0,44.0,7.0,58.0,7.0,66.0,5.0,53.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,81.0,14.0,Encompassing
526,0,5.0,48.0,28034.0982264252,32337.445354021922,21.0,1.0,12.0,1.0,33.0,3.0,44.0,7.0,52.0,7.0,66.0,5.0,51.0,2.0,20.0,0.0,61.0,9.0,80.0,10.0,77.0,14.0,Encompassing
527,0,6.0,49.0,29449.153481312394,32279.282493313825,21.0,1.0,17.0,1.0,32.0,3.0,44.0,7.0,52.0,7.0,62.0,5.0,56.0,2.0,20.0,0.0,61.0,9.0,80.0,8.0,81.0,14.0,Encompassing
528,0,5.0,50.0,28062.227778874178,33494.257625779326,21.0,1.0,12.0,1.0,36.0,3.0,52.0,6.0,52.0,7.0,62.0,5.0,53.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,83.0,13.0,Encompassing
529,0,6.0,48.0,25719.3820515174,30371.052104616138,25.0,1.0,12.0,2.0,34.0,3.0,44.0,7.0,52.0,7.0,62.0,6.0,53.0,2.0,20.0,0.0,56.0,9.0,80.0,10.0,79.0,15.0,Encompassing
530,0,5.0,51.0,28948.752117724795,31822.480024125358,25.0,1.0,33.0,1.0,36.0,3.0,48.0,7.0,55.0,7.0,62.0,4.0,49.0,1.0,20.0,0.0,61.0,8.0,80.0,8.0,81.0,13.0,Encompassing
531,0,8.0,59.0,13503.812138014197,19776.556289896056,46.0,3.0,42.0,2.0,45.0,5.0,52.0,7.0,61.0,8.0,76.0,8.0,58.0,6.0,20.0,1.0,56.0,10.0,80.0,14.0,89.0,17.0,Paleo
532,0,9.0,60.0,11997.193062149385,40265.28081246374,50.0,4.0,42.0,3.0,45.0,6.0,52.0,8.0,58.0,9.0,76.0,10.0,65.0,7.0,20.0,1.0,56.0,11.0,80.0,15.0,89.0,18.0,Paleo
533,0,10.0,59.0,16002.889436677211,26185.824674365555,54.0,3.0,46.0,3.0,45.0,5.0,48.0,10.0,58.0,10.0,76.0,10.0,60.0,6.0,20.0,1.0,56.0,12.0,80.0,14.0,81.0,24.0,Paleo
534,0,11.0,53.0,13861.743886738193,35635.04719287082,21.0,4.0,17.0,3.0,41.0,7.0,44.0,8.0,58.0,12.0,66.0,13.0,56.0,9.0,20.0,0.0,67.0,13.0,80.0,19.0,87.0,24.0,History
535,0,10.0,59.0,16544.238695579403,31544.84769388503,43.0,4.0,46.0,3.0,46.0,6.0,56.0,9.0,61.0,11.0,69.0,11.0,56.0,8.0,20.0,1.0,61.0,13.0,80.0,15.0,89.0,20.0,Paleo
536,0,9.0,58.0,12270.342672832241,14776.161196228577,46.0,3.0,33.0,3.0,42.0,5.0,52.0,8.0,58.0,9.0,72.0,10.0,58.0,7.0,20.0,1.0,67.0,12.0,80.0,14.0,89.0,21.0,Encompassing
537,0,8.0,51.0,36666.71311486019,53160.7029689603,21.0,3.0,17.0,2.0,39.0,6.0,44.0,7.0,58.0,10.0,62.0,10.0,56.0,6.0,20.0,1.0,61.0,12.0,80.0,15.0,81.0,18.0,History
538,0,11.0,58.0,12480.907883946578,13820.605048440942,43.0,5.0,38.0,3.0,39.0,7.0,56.0,10.0,61.0,11.0,69.0,12.0,58.0,9.0,20.0,1.0,67.0,13.0,80.0,17.0,91.0,25.0,Encompassing
539,0,10.0,61.0,12251.166964769385,13740.000959952737,43.0,4.0,50.0,3.0,45.0,6.0,60.0,10.0,61.0,10.0,72.0,10.0,63.0,7.0,20.0,1.0,61.0,12.0,80.0,15.0,91.0,23.0,Encompassing
540,0,9.0,58.0,12104.055757892405,14829.033653496508,43.0,4.0,38.0,3.0,43.0,5.0,48.0,8.0,61.0,9.0,69.0,10.0,58.0,7.0,20.0,1.0,67.0,11.0,80.0,14.0,87.0,21.0,Encompassing
541,0,5.0,62.0,28250.496572971795,35389.26212922468,50.0,1.0,54.0,2.0,50.0,3.0,52.0,6.0,61.0,7.0,76.0,5.0,63.0,2.0,20.0,0.0,61.0,9.0,80.0,8.0,89.0,13.0,Encompassing
542,0,5.0,56.0,31108.795842321604,39010.130437683125,29.0,1.0,38.0,1.0,42.0,3.0,52.0,6.0,58.0,7.0,72.0,5.0,56.0,2.0,20.0,0.0,61.0,8.0,80.0,9.0,87.0,13.0,Encompassing
543,0,5.0,52.0,30884.928763476008,35332.67664504239,25.0,1.0,12.0,1.0,37.0,3.0,44.0,6.0,58.0,7.0,62.0,5.0,56.0,2.0,20.0,0.0,61.0,8.0,80.0,8.0,89.0,13.0,Encompassing
544,0,6.0,58.0,32120.971271692797,37974.199875718434,39.0,1.0,42.0,2.0,45.0,4.0,52.0,6.0,58.0,7.0,66.0,5.0,58.0,2.0,20.0,0.0,67.0,9.0,80.0,9.0,89.0,14.0,Encompassing
545,0,6.0,59.0,26371.114363219815,34803.173745347405,39.0,1.0,50.0,2.0,46.0,3.0,56.0,6.0,61.0,6.0,66.0,5.0,58.0,2.0,20.0,0.0,61.0,9.0,80.0,8.0,89.0,13.0,Encompassing
546,0,6.0,60.0,29169.593465715017,35962.448786866706,43.0,1.0,54.0,2.0,46.0,4.0,56.0,7.0,61.0,8.0,66.0,6.0,58.0,3.0,20.0,1.0,67.0,9.0,80.0,9.0,87.0,15.0,Encompassing
547,0,6.0,55.0,32795.93868006184,38752.084811641325,39.0,1.0,29.0,1.0,41.0,3.0,48.0,6.0,58.0,7.0,66.0,6.0,58.0,3.0,20.0,0.0,56.0,9.0,80.0,9.0,85.0,14.0,Paleo
548,0,6.0,63.0,26358.345359626175,31684.9507505671,54.0,1.0,54.0,2.0,47.0,4.0,56.0,7.0,61.0,7.0,72.0,5.0,70.0,2.0,20.0,0.0,67.0,9.0,80.0,9.0,89.0,14.0,Encompassing
549,0,6.0,66.0,27812.01599574422,34742.54737478833,64.0,1.0,54.0,2.0,54.0,3.0,56.0,6.0,58.0,7.0,76.0,5.0,72.0,2.0,20.0,0.0,67.0,9.0,80.0,9.0,89.0,14.0,Encompassing
550,0,6.0,61.0,27624.4687884996,34508.53910197584,50.0,1.0,54.0,2.0,47.0,4.0,48.0,7.0,61.0,8.0,72.0,6.0,63.0,2.0,20.0,0.0,61.0,10.0,80.0,9.0,87.0,14.0,Encompassing
551,0,0.0,0.0,0.0,55877.980731079675,,,,,,,,,,,,,,,,,,,,,,,History
552,0,7.0,55.0,47287.141897639805,51301.94087445887,39.0,2.0,42.0,3.0,45.0,5.0,44.0,6.0,55.0,8.0,69.0,8.0,58.0,4.0,20.0,2.0,56.0,10.0,80.0,11.0,77.0,16.0,History
553,0,7.0,59.0,29792.204505601225,43799.578927663715,39.0,2.0,42.0,2.0,45.0,5.0,48.0,7.0,61.0,8.0,72.0,8.0,63.0,5.0,20.0,1.0,61.0,10.0,80.0,12.0,89.0,15.0,Paleo
554,0,9.0,68.0,23586.96955272241,33713.712293529985,64.0,4.0,54.0,3.0,55.0,6.0,60.0,8.0,61.0,10.0,86.0,10.0,72.0,6.0,20.0,1.0,67.0,11.0,80.0,15.0,91.0,20.0,Encompassing
555,0,10.0,65.0,30187.3787703126,35834.63318248344,61.0,4.0,54.0,4.0,51.0,7.0,60.0,8.0,61.0,11.0,72.0,11.0,72.0,7.0,20.0,1.0,61.0,12.0,80.0,15.0,91.0,21.0,Encompassing
556,0,9.0,65.0,22268.959711932,28224.83003698104,61.0,3.0,54.0,3.0,47.0,6.0,60.0,9.0,61.0,10.0,79.0,10.0,72.0,7.0,20.0,1.0,56.0,12.0,80.0,15.0,91.0,20.0,Encompassing
557,0,11.0,59.0,40035.96988504201,44382.01151818213,39.0,4.0,46.0,4.0,45.0,7.0,52.0,11.0,58.0,11.0,72.0,11.0,60.0,8.0,20.0,2.0,67.0,12.0,80.0,16.0,91.0,25.0,History
558,0,9.0,69.0,26524.991217769806,39054.379870383586,71.0,3.0,58.0,3.0,54.0,5.0,64.0,8.0,61.0,9.0,83.0,10.0,77.0,6.0,20.0,1.0,67.0,11.0,80.0,14.0,91.0,18.0,Encompassing
559,0,9.0,61.0,29919.9118102824,37471.57331096362,39.0,3.0,50.0,3.0,46.0,5.0,56.0,7.0,61.0,10.0,72.0,10.0,63.0,5.0,20.0,1.0,67.0,11.0,80.0,13.0,89.0,20.0,Paleo
560,0,8.0,57.0,34468.4721593628,41083.49196887393,36.0,3.0,38.0,3.0,45.0,6.0,48.0,7.0,58.0,9.0,66.0,10.0,60.0,5.0,20.0,1.0,56.0,11.0,80.0,14.0,91.0,16.0,Paleo
561,0,15.0,67.0,8147.850373625997,9271.195570489455,68.0,8.0,54.0,5.0,54.0,10.0,60.0,13.0,61.0,14.0,79.0,17.0,72.0,14.0,20.0,2.0,67.0,18.0,80.0,24.0,89.0,31.0,Encompassing
562,1,18.0,67.0,5576.4429356928,6659.890917038872,68.0,9.0,54.0,6.0,54.0,12.0,60.0,15.0,61.0,16.0,79.0,20.0,70.0,17.0,20.0,2.0,67.0,20.0,80.0,27.0,89.0,35.0,Encompassing
563,1,21.0,69.0,4825.897630474205,6518.8296916945255,71.0,11.0,58.0,7.0,57.0,14.0,64.0,18.0,61.0,19.0,79.0,24.0,74.0,21.0,20.0,3.0,67.0,23.0,80.0,33.0,91.0,41.0,Encompassing
564,0,16.0,67.0,7319.2947454482,9726.075041551681,68.0,8.0,54.0,5.0,54.0,11.0,60.0,13.0,61.0,15.0,76.0,17.0,72.0,14.0,20.0,2.0,67.0,18.0,80.0,24.0,89.0,32.0,Encompassing
565,0,13.0,71.0,6261.257229271199,9376.177946576518,75.0,6.0,58.0,5.0,58.0,9.0,64.0,12.0,61.0,13.0,86.0,15.0,79.0,12.0,40.0,2.0,72.0,16.0,80.0,21.0,91.0,28.0,Encompassing
566,0,16.0,69.0,7644.8932357487665,9761.31709675581,75.0,8.0,54.0,5.0,57.0,10.0,60.0,13.0,61.0,15.0,83.0,18.0,70.0,15.0,40.0,2.0,72.0,18.0,80.0,25.0,89.0,32.0,Encompassing
567,0,16.0,70.0,7990.772633805,8734.412414514474,75.0,8.0,54.0,5.0,55.0,11.0,64.0,13.0,65.0,15.0,79.0,19.0,72.0,16.0,60.0,2.0,78.0,19.0,80.0,25.0,91.0,33.0,Encompassing
568,1,15.0,70.0,5087.416741264804,7571.5509013135215,75.0,7.0,58.0,5.0,55.0,10.0,60.0,12.0,61.0,14.0,86.0,17.0,77.0,14.0,40.0,2.0,78.0,18.0,80.0,23.0,89.0,30.0,Encompassing
569,0,17.0,71.0,6481.085888703601,7691.11895298924,75.0,9.0,58.0,6.0,57.0,11.0,64.0,14.0,61.0,16.0,86.0,19.0,77.0,16.0,80.0,3.0,78.0,19.0,80.0,27.0,89.0,33.0,Encompassing
570,0,16.0,69.0,6191.6456838882,7517.526865437126,75.0,8.0,58.0,6.0,57.0,11.0,64.0,14.0,61.0,15.0,79.0,19.0,74.0,16.0,20.0,2.0,67.0,19.0,80.0,26.0,89.0,33.0,Encompassing
571,0,12.0,69.0,9008.287805888342,12264.221642747847,75.0,6.0,54.0,4.0,54.0,8.0,60.0,11.0,61.0,12.0,86.0,14.0,72.0,10.0,60.0,2.0,78.0,15.0,80.0,20.0,89.0,27.0,Encompassing
572,0,13.0,70.0,9350.635745551202,12498.376453198209,75.0,6.0,54.0,4.0,55.0,8.0,60.0,12.0,61.0,13.0,86.0,14.0,74.0,10.0,60.0,1.0,78.0,15.0,80.0,21.0,91.0,29.0,Encompassing
573,0,12.0,69.0,7571.856311407203,12020.307770992295,75.0,5.0,54.0,4.0,55.0,8.0,60.0,11.0,61.0,13.0,76.0,14.0,79.0,11.0,20.0,2.0,67.0,15.0,80.0,20.0,89.0,26.0,Encompassing
574,0,12.0,62.0,10849.937807378377,12439.801856265218,50.0,5.0,46.0,3.0,45.0,7.0,60.0,10.0,61.0,12.0,76.0,13.0,65.0,10.0,20.0,1.0,67.0,14.0,80.0,19.0,89.0,26.0,Encompassing
575,0,7.0,71.0,10406.682422103035,15518.914350220239,75.0,3.0,58.0,2.0,54.0,5.0,64.0,7.0,61.0,8.0,86.0,8.0,79.0,5.0,80.0,1.0,78.0,10.0,80.0,11.0,89.0,16.0,Encompassing
576,0,11.0,67.0,10984.336750824583,13277.633267579036,75.0,4.0,54.0,3.0,50.0,7.0,60.0,10.0,61.0,11.0,83.0,12.0,72.0,8.0,20.0,1.0,72.0,14.0,80.0,18.0,89.0,24.0,Encompassing
577,0,14.0,66.0,10187.704865112624,11075.455038176064,64.0,6.0,54.0,5.0,55.0,9.0,64.0,13.0,61.0,13.0,76.0,16.0,67.0,13.0,20.0,2.0,67.0,17.0,80.0,22.0,89.0,30.0,Encompassing
578,0,9.0,69.0,12024.929133904196,15699.247662505677,75.0,4.0,58.0,3.0,55.0,6.0,64.0,9.0,61.0,10.0,79.0,9.0,72.0,7.0,20.0,1.0,67.0,11.0,80.0,14.0,89.0,21.0,Encompassing
579,0,11.0,72.0,11015.683223808,14659.871492480881,75.0,5.0,58.0,4.0,57.0,7.0,68.0,10.0,61.0,11.0,86.0,12.0,77.0,9.0,80.0,1.0,78.0,14.0,80.0,17.0,89.0,25.0,Encompassing
580,0,10.0,66.0,8491.99796323501,14507.748402354126,68.0,5.0,54.0,4.0,49.0,7.0,60.0,9.0,61.0,10.0,79.0,11.0,72.0,9.0,20.0,1.0,67.0,13.0,80.0,16.0,89.0,22.0,Encompassing
581,0,5.0,48.0,27199.016246043597,34108.31471607888,21.0,1.0,12.0,1.0,34.0,3.0,40.0,6.0,52.0,6.0,62.0,4.0,49.0,1.0,20.0,0.0,61.0,8.0,80.0,7.0,81.0,13.0,Encompassing
582,0,4.0,49.0,34559.588226447006,37446.493418916965,25.0,1.0,12.0,1.0,34.0,3.0,44.0,6.0,52.0,6.0,62.0,3.0,51.0,1.0,20.0,0.0,61.0,7.0,80.0,6.0,81.0,11.0,Encompassing
583,0,4.0,46.0,36580.0856880462,39094.4433592476,21.0,0.0,12.0,1.0,28.0,3.0,40.0,5.0,52.0,6.0,62.0,3.0,49.0,1.0,20.0,0.0,61.0,8.0,70.0,6.0,79.0,11.0,Encompassing
584,0,5.0,45.0,30802.98610053841,35699.85926057005,18.0,0.0,12.0,1.0,26.0,3.0,36.0,6.0,52.0,6.0,59.0,3.0,53.0,1.0,20.0,0.0,56.0,8.0,80.0,6.0,79.0,12.0,Encompassing
585,0,4.0,48.0,34012.775876652595,36342.89379870792,21.0,1.0,12.0,1.0,33.0,3.0,40.0,6.0,58.0,6.0,62.0,3.0,49.0,1.0,20.0,0.0,61.0,8.0,80.0,6.0,77.0,11.0,Encompassing
586,0,4.0,45.0,33186.145713564605,37005.19852961445,21.0,1.0,8.0,1.0,29.0,3.0,48.0,6.0,52.0,6.0,66.0,3.0,44.0,1.0,20.0,0.0,56.0,8.0,60.0,6.0,75.0,11.0,Encompassing
587,0,5.0,46.0,28899.610202812793,35539.306309125706,21.0,1.0,12.0,1.0,30.0,3.0,40.0,6.0,52.0,6.0,62.0,4.0,49.0,1.0,20.0,0.0,56.0,8.0,80.0,8.0,77.0,12.0,Encompassing
588,0,4.0,46.0,33399.02000260859,36877.42214995249,21.0,0.0,12.0,1.0,26.0,3.0,44.0,6.0,52.0,6.0,66.0,3.0,47.0,1.0,20.0,0.0,61.0,8.0,60.0,7.0,81.0,12.0,Encompassing
589,0,4.0,44.0,32713.677778819816,40127.511750043566,21.0,0.0,8.0,1.0,24.0,3.0,40.0,5.0,52.0,6.0,62.0,3.0,49.0,1.0,20.0,0.0,56.0,8.0,80.0,6.0,77.0,11.0,Encompassing
590,0,4.0,42.0,29727.541689199792,36675.78389332103,21.0,0.0,8.0,1.0,26.0,2.0,40.0,5.0,48.0,6.0,52.0,3.0,44.0,1.0,0.0,0.0,50.0,7.0,60.0,5.0,75.0,10.0,Encompassing
591,0,13.0,64.0,9962.966948116207,11313.493342725487,64.0,6.0,54.0,4.0,47.0,8.0,60.0,12.0,61.0,12.0,76.0,14.0,65.0,11.0,20.0,2.0,67.0,16.0,80.0,21.0,89.0,28.0,Encompassing
592,0,14.0,65.0,9366.083871614408,14239.85539771021,64.0,6.0,54.0,4.0,47.0,9.0,60.0,13.0,61.0,14.0,79.0,16.0,72.0,12.0,20.0,2.0,67.0,17.0,80.0,23.0,89.0,30.0,Encompassing
593,0,13.0,67.0,8387.3789708862,10211.305319088358,71.0,6.0,54.0,4.0,53.0,8.0,64.0,12.0,61.0,13.0,76.0,16.0,74.0,12.0,20.0,2.0,67.0,16.0,80.0,21.0,89.0,28.0,Encompassing
594,0,14.0,70.0,7617.369322863598,10595.809719533401,75.0,6.0,54.0,4.0,55.0,9.0,60.0,12.0,61.0,14.0,86.0,15.0,79.0,12.0,40.0,2.0,72.0,17.0,80.0,22.0,89.0,29.0,Encompassing
595,0,14.0,65.0,8933.340218238589,13822.834196749918,68.0,6.0,54.0,5.0,47.0,9.0,60.0,13.0,61.0,13.0,79.0,16.0,65.0,12.0,20.0,2.0,67.0,17.0,80.0,23.0,89.0,29.0,Encompassing
596,0,15.0,69.0,7676.39882788441,9508.10992642273,71.0,7.0,58.0,5.0,55.0,10.0,64.0,13.0,61.0,14.0,79.0,17.0,74.0,13.0,40.0,2.0,67.0,18.0,80.0,23.0,89.0,31.0,Encompassing
597,0,14.0,68.0,8960.797523106594,11253.545140460032,75.0,6.0,54.0,4.0,54.0,9.0,60.0,13.0,61.0,14.0,83.0,16.0,72.0,12.0,20.0,1.0,67.0,17.0,80.0,23.0,89.0,30.0,Encompassing
598,0,11.0,62.0,12531.916056821987,15296.278532907356,61.0,4.0,46.0,4.0,46.0,7.0,60.0,10.0,61.0,11.0,72.0,12.0,63.0,9.0,20.0,1.0,67.0,14.0,80.0,17.0,89.0,24.0,Encompassing
599,0,13.0,63.0,11657.378694103792,13849.128574976881,64.0,6.0,54.0,4.0,45.0,8.0,60.0,12.0,61.0,13.0,76.0,15.0,63.0,11.0,20.0,2.0,67.0,16.0,80.0,22.0,89.0,28.0,Encompassing
600,0,15.0,66.0,8107.973140513803,9326.04061185192,68.0,7.0,54.0,5.0,50.0,10.0,60.0,13.0,61.0,14.0,79.0,16.0,72.0,13.0,20.0,2.0,67.0,17.0,80.0,23.0,89.0,31.0,Encompassing
601,0,5.0,40.0,30786.036827124597,32907.80585816376,18.0,0.0,8.0,1.0,22.0,3.0,40.0,6.0,48.0,7.0,55.0,3.0,37.0,1.0,0.0,0.0,50.0,7.0,60.0,7.0,77.0,13.0,Encompassing
602,0,5.0,39.0,29191.106621788804,31915.657485993717,21.0,1.0,8.0,1.0,22.0,3.0,40.0,7.0,48.0,7.0,52.0,3.0,30.0,1.0,0.0,0.0,50.0,8.0,60.0,7.0,77.0,14.0,Encompassing
603,0,5.0,41.0,29053.47842299022,30734.7123895157,18.0,0.0,8.0,1.0,22.0,3.0,40.0,6.0,48.0,6.0,59.0,3.0,37.0,1.0,0.0,0.0,56.0,8.0,60.0,7.0,79.0,13.0,Encompassing
604,0,5.0,41.0,27801.426554491198,31034.77435280723,18.0,1.0,8.0,1.0,21.0,3.0,44.0,7.0,48.0,7.0,62.0,4.0,35.0,1.0,20.0,0.0,56.0,8.0,60.0,7.0,77.0,13.0,Encompassing
605,0,5.0,41.0,28044.750575250007,31205.239317300016,18.0,1.0,8.0,1.0,24.0,3.0,40.0,7.0,48.0,6.0,55.0,3.0,42.0,1.0,0.0,0.0,56.0,8.0,60.0,6.0,77.0,13.0,Encompassing
606,0,5.0,43.0,30241.96033996262,32296.286533319537,21.0,1.0,8.0,1.0,26.0,3.0,40.0,7.0,48.0,6.0,48.0,3.0,49.0,1.0,20.0,0.0,50.0,9.0,60.0,7.0,77.0,13.0,Encompassing
607,0,5.0,46.0,30513.713649247802,34378.73068439652,21.0,1.0,12.0,1.0,25.0,3.0,40.0,6.0,52.0,6.0,66.0,3.0,51.0,1.0,20.0,0.0,56.0,7.0,80.0,6.0,79.0,12.0,Encompassing
608,0,5.0,42.0,29602.872450192004,32926.15266645696,18.0,1.0,8.0,1.0,25.0,3.0,36.0,6.0,52.0,6.0,59.0,3.0,40.0,1.0,20.0,0.0,50.0,7.0,60.0,7.0,77.0,12.0,Encompassing
609,0,5.0,45.0,28825.564290358772,32785.224410450624,21.0,1.0,12.0,1.0,30.0,3.0,40.0,6.0,48.0,6.0,62.0,3.0,44.0,1.0,20.0,0.0,61.0,8.0,60.0,6.0,77.0,12.0,Encompassing
610,0,5.0,41.0,28395.40601483583,31922.71275519339,18.0,1.0,8.0,1.0,25.0,3.0,40.0,7.0,48.0,6.0,59.0,3.0,35.0,1.0,0.0,0.0,56.0,8.0,60.0,7.0,77.0,13.0,Encompassing
611,0,9.0,71.0,36701.5589757102,44866.89173358396,71.0,4.0,58.0,4.0,58.0,7.0,64.0,7.0,61.0,10.0,86.0,11.0,77.0,7.0,20.0,2.0,72.0,11.0,80.0,15.0,91.0,18.0,Paleo
612,0,9.0,73.0,39708.693859493396,46384.99674527398,75.0,4.0,58.0,4.0,58.0,6.0,64.0,8.0,61.0,9.0,86.0,11.0,84.0,7.0,80.0,2.0,89.0,11.0,80.0,15.0,91.0,18.0,Paleo
613,0,10.0,70.0,32875.180017857405,41079.628950572755,71.0,4.0,58.0,4.0,59.0,7.0,64.0,9.0,61.0,11.0,83.0,11.0,74.0,8.0,20.0,2.0,67.0,12.0,80.0,16.0,91.0,21.0,Paleo
614,0,12.0,78.0,35500.49061045059,43907.73011849499,79.0,6.0,67.0,5.0,71.0,8.0,68.0,11.0,65.0,12.0,86.0,14.0,84.0,10.0,80.0,2.0,94.0,14.0,80.0,18.0,91.0,24.0,Paleo
615,0,10.0,70.0,30932.285830223405,38118.1691577545,71.0,4.0,58.0,4.0,57.0,7.0,60.0,10.0,61.0,11.0,86.0,11.0,77.0,7.0,20.0,2.0,72.0,12.0,80.0,16.0,91.0,23.0,Encompassing
616,0,11.0,70.0,24620.5458913236,38507.18810158754,71.0,5.0,58.0,4.0,55.0,8.0,60.0,10.0,61.0,12.0,86.0,12.0,79.0,8.0,20.0,2.0,72.0,13.0,80.0,17.0,91.0,23.0,Paleo
617,0,11.0,77.0,31269.797287748428,45382.18689651386,75.0,5.0,67.0,5.0,64.0,8.0,68.0,9.0,65.0,11.0,86.0,13.0,86.0,10.0,80.0,2.0,94.0,14.0,80.0,17.0,91.0,24.0,Paleo
618,0,11.0,73.0,34425.03509777581,44650.895995496874,75.0,5.0,58.0,4.0,58.0,7.0,64.0,9.0,61.0,11.0,86.0,13.0,84.0,9.0,60.0,2.0,78.0,13.0,80.0,17.0,91.0,24.0,Paleo
619,0,10.0,71.0,34198.03374167643,42455.05317531511,75.0,4.0,58.0,4.0,59.0,7.0,64.0,8.0,61.0,11.0,83.0,11.0,81.0,7.0,20.0,2.0,72.0,12.0,80.0,16.0,91.0,21.0,Encompassing
620,0,10.0,73.0,30218.18744523122,44764.96444521911,75.0,4.0,62.0,4.0,59.0,7.0,68.0,8.0,61.0,10.0,86.0,11.0,81.0,8.0,60.0,2.0,72.0,12.0,80.0,16.0,91.0,20.0,Paleo
621,0,0.0,0.0,0.0,84778.1551284678,,,,,,,,,,,,,,,,,,,,,,,History
622,0,0.0,0.0,0.0,84347.14451702099,,,,,,,,,,,,,,,,,,,,,,,History
623,0,0.0,0.0,0.0,88854.87267137959,,,,,,,,,,,,,,,,,,,,,,,History
624,0,0.0,0.0,0.0,85201.23075149521,,,,,,,,,,,,,,,,,,,,,,,History
625,0,0.0,0.0,0.0,87550.67856683832,,,,,,,,,,,,,,,,,,,,,,,History
626,0,0.0,0.0,0.0,87212.51237717395,,,,,,,,,,,,,,,,,,,,,,,History
627,0,0.0,0.0,0.0,88576.79110706778,,,,,,,,,,,,,,,,,,,,,,,History
628,0,0.0,0.0,0.0,83181.95468357438,,,,,,,,,,,,,,,,,,,,,,,History
629,0,0.0,0.0,0.0,91117.07878597235,,,,,,,,,,,,,,,,,,,,,,,History
630,0,0.0,0.0,0.0,86117.14550789079,,,,,,,,,,,,,,,,,,,,,,,History
631,0,0.0,0.0,0.0,53894.54026980516,,,,,,,,,,,,,,,,,,,,,,,History
632,0,0.0,0.0,0.0,49161.37185391321,,,,,,,,,,,,,,,,,,,,,,,History
633,0,3.0,27.0,41800.706128893,45264.81542922756,7.0,0.0,4.0,1.0,14.0,3.0,32.0,4.0,39.0,6.0,28.0,3.0,9.0,1.0,0.0,0.0,44.0,7.0,30.0,5.0,62.0,6.0,History
634,0,0.0,0.0,0.0,49081.31888509319,,,,,,,,,,,,,,,,,,,,,,,History
635,0,4.0,27.0,43954.4319597102,52032.90391601341,4.0,0.0,8.0,1.0,11.0,2.0,40.0,7.0,29.0,6.0,34.0,3.0,14.0,1.0,0.0,0.0,44.0,8.0,40.0,6.0,62.0,11.0,History
636,0,4.0,29.0,34628.47325104979,40825.142166220314,18.0,0.0,8.0,1.0,12.0,2.0,36.0,6.0,45.0,5.0,31.0,3.0,14.0,1.0,20.0,0.0,39.0,7.0,40.0,5.0,64.0,13.0,History
637,0,0.0,0.0,0.0,48370.371306010915,,,,,,,,,,,,,,,,,,,,,,,History
638,0,4.0,30.0,38792.2452521748,52275.61637649577,11.0,0.0,8.0,1.0,13.0,2.0,32.0,4.0,39.0,6.0,41.0,3.0,21.0,1.0,0.0,0.0,39.0,7.0,50.0,6.0,66.0,10.0,History
639,0,4.0,42.0,40545.91963124341,45186.9496703353,21.0,0.0,12.0,1.0,26.0,3.0,36.0,5.0,52.0,6.0,55.0,4.0,42.0,1.0,20.0,0.0,56.0,8.0,60.0,7.0,74.0,9.0,History
640,0,4.0,29.0,42328.161448800005,51172.651752717415,7.0,0.0,8.0,1.0,12.0,3.0,36.0,6.0,42.0,6.0,34.0,3.0,16.0,1.0,0.0,0.0,44.0,8.0,40.0,5.0,64.0,12.0,History
641,0,0.0,0.0,0.0,58297.6743481474,,,,,,,,,,,,,,,,,,,,,,,History
642,0,0.0,0.0,0.0,58022.948841116886,,,,,,,,,,,,,,,,,,,,,,,History
643,0,0.0,0.0,0.0,54273.26309435719,,,,,,,,,,,,,,,,,,,,,,,History
644,0,0.0,0.0,0.0,57167.92935431279,,,,,,,,,,,,,,,,,,,,,,,History
645,0,0.0,0.0,0.0,57697.66538206799,,,,,,,,,,,,,,,,,,,,,,,History
646,0,0.0,0.0,0.0,64470.59257125882,,,,,,,,,,,,,,,,,,,,,,,History
647,0,0.0,0.0,0.0,55720.75127299729,,,,,,,,,,,,,,,,,,,,,,,History
648,0,0.0,0.0,0.0,53383.142909363305,,,,,,,,,,,,,,,,,,,,,,,History
649,0,0.0,0.0,0.0,54866.35370771673,,,,,,,,,,,,,,,,,,,,,,,History
